outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Mountain West,141,0.048284349096085415,0.048284349096085415,0.5696459741247916,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Mountain West,141,-0.002158001212131614,0.002158001212131614,0.9797384871650978,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Mountain West,141,0.03921100393150555,0.03921100393150555,0.6443410517310871,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Mountain West,141,-0.16137124962529958,0.16137124962529958,0.0559186706923,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Mountain West,141,-0.023514152246357216,0.023514152246357216,0.7819583351869713,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Mountain West,141,-0.10532810233385351,0.10532810233385351,0.21385698768879485,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Mountain West,141,-0.09510578405219455,0.09510578405219455,0.2619429037178706,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,Mountain West,141,0.004497058910253579,0.004497058910253579,0.9577920333006822,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,Mountain West,141,0.06620634041051915,0.06620634041051915,0.4353820493306436,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,Mountain West,141,0.0659496225852976,0.0659496225852976,0.43716830704092335,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,Mountain West,141,0.11171303707396416,0.11171303707396416,0.18722164729954197,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,Mountain West,140,0.13399500853064095,0.13399500853064095,0.11448236424806973,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,Mountain West,141,-0.03921100393150555,0.03921100393150555,0.6443410517310871,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Pac-12,111,-0.003519534003386046,0.003519534003386046,0.9707553470111031,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,Pac-12,111,0.06504638915321755,0.06504638915321755,0.49760219632771985,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,Pac-12,111,0.002271368862435688,0.002271368862435688,0.9811242181931896,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,Pac-12,111,0.06387482406175676,0.06387482406175676,0.5053946938252992,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,Pac-12,111,-0.076414789985813,0.076414789985813,0.4253739722707576,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,Pac-12,111,0.030173745102269146,0.030173745102269146,0.7532376957916187,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Pac-12,111,0.06703299508024213,0.06703299508024213,0.48453414467599115,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Pac-12,111,-0.0735655817436902,0.0735655817436902,0.44288634297756785,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Pac-12,111,-0.04127173555856774,0.04127173555856774,0.6671332174561141,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Pac-12,111,-0.07075458490867237,0.07075458490867237,0.46055523866380743,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Pac-12,111,0.15322493966201173,0.15322493966201173,0.10837350833417787,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Pac-12,111,-0.1666417777628065,0.1666417777628065,0.08045531820709273,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Pac-12,111,-0.03520276140805275,0.03520276140805275,0.713768648085791,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Pac-12,111,-0.045745707364552274,0.045745707364552274,0.6335367122637484,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Pac-12,111,0.003519534003386046,0.003519534003386046,0.9707553470111031,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Pac-12,111,-0.06504638915321755,0.06504638915321755,0.49760219632771985,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Pac-12,111,-0.002271368862435688,0.002271368862435688,0.9811242181931896,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Pac-12,111,0.076414789985813,0.076414789985813,0.4253739722707576,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,Pac-12,111,-0.030173745102269146,0.030173745102269146,0.7532376957916187,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,Pac-12,111,0.04127173555856774,0.04127173555856774,0.6671332174561141,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,Pac-12,111,-0.06703299508024213,0.06703299508024213,0.48453414467599115,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,Pac-12,111,0.0735655817436902,0.0735655817436902,0.44288634297756785,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,Pac-12,111,-0.15322493966201173,0.15322493966201173,0.10837350833417787,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,Pac-12,111,0.045745707364552274,0.045745707364552274,0.6335367122637484,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,SEC,179,0.13121016331946367,0.13121016331946367,0.07998882895720914,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,SEC,179,0.059937137971720594,0.059937137971720594,0.42544919585956653,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,SEC,179,0.16225262245984068,0.16225262245984068,0.03000807913517222,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,SEC,179,-0.06379081685715063,0.06379081685715063,0.3962440577173652,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,SEC,179,0.06392984181933521,0.06392984181933521,0.39521339472604516,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,SEC,179,-0.0004679154559980442,0.0004679154559980442,0.995040043071441,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,SEC,179,0.023141347328503935,0.023141347328503935,0.7584763312475798,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,SEC,179,-0.05450621634328694,0.05450621634328694,0.46865235766232316,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,SEC,179,-0.13784380768815369,0.13784380768815369,0.06575382775603628,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,SEC,179,0.1316219785609557,0.1316219785609557,0.07903821662371438,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,SEC,179,-0.05921274123144723,0.05921274123144723,0.4310749132723131,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,SEC,179,0.09477575133634683,0.09477575133634683,0.2069587240767507,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,SEC,179,0.09560046968263165,0.09560046968263165,0.20301656286714898,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,SEC,179,0.1863832550370148,0.1863832550370148,0.01248618184221019,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,SEC,179,-0.13121016331946367,0.13121016331946367,0.07998882895720914,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,SEC,179,-0.059937137971720594,0.059937137971720594,0.42544919585956653,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,SEC,179,-0.16225262245984068,0.16225262245984068,0.03000807913517222,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,SEC,179,-0.06392984181933521,0.06392984181933521,0.39521339472604516,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,SEC,179,0.0004679154559980442,0.0004679154559980442,0.995040043071441,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,SEC,179,0.13784380768815369,0.13784380768815369,0.06575382775603628,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,SEC,179,-0.023141347328503935,0.023141347328503935,0.7584763312475798,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,SEC,179,0.05450621634328694,0.05450621634328694,0.46865235766232316,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,SEC,179,0.05921274123144723,0.05921274123144723,0.4310749132723131,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,SEC,179,-0.1863832550370148,0.1863832550370148,0.01248618184221019,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Sun Belt,171,-0.0011605576862770035,0.0011605576862770035,0.9879803610752034,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,Sun Belt,171,0.0032801358724411853,0.0032801358724411853,0.966037256733217,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,Sun Belt,171,-0.03440541505468439,0.03440541505468439,0.6550616687124325,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,Sun Belt,171,0.035483306293097955,0.035483306293097955,0.6449806533662923,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,Sun Belt,171,0.019060479199632392,0.019060479199632392,0.8045658307208603,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,Sun Belt,171,0.010338755863493865,0.010338755863493865,0.8932375145904357,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Sun Belt,171,0.05486257322365215,0.05486257322365215,0.47603376102968975,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Sun Belt,171,0.06797492269165667,0.06797492269165667,0.3770255439569579,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Sun Belt,171,0.033623841955231146,0.033623841955231146,0.6624106644935663,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Sun Belt,171,-0.016139508014388817,0.016139508014388817,0.8340445783469546,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Sun Belt,170,-0.10808647467181318,0.10808647467181318,0.16061940271284472,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Sun Belt,171,0.0935526148044329,0.0935526148044329,0.223582398987673,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Sun Belt,171,-0.0567071169027886,0.0567071169027886,0.4613072957811302,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Sun Belt,171,0.03223731831041887,0.03223731831041887,0.6755271373255666,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Sun Belt,171,0.0011605576862770035,0.0011605576862770035,0.9879803610752034,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Sun Belt,171,-0.0032801358724411853,0.0032801358724411853,0.966037256733217,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Sun Belt,171,0.03440541505468439,0.03440541505468439,0.6550616687124325,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Sun Belt,171,-0.019060479199632392,0.019060479199632392,0.8045658307208603,0.08,False,negative
