outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction,trajectory_bucket
spread,point_differential,def_sack_rate_delta,Conference USA,15,-0.29606033774064255,0.29606033774064255,0.28398246041418135,0.08,True,negative,conf_game_1
spread,point_differential,off_success_rate_rush_delta,Mid-American,15,0.654396153306097,0.654396153306097,0.008122270196460517,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_pass_delta,Mid-American,15,0.38838961802495103,0.38838961802495103,0.152538456392382,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_std_downs_delta,Mid-American,15,0.6241977609799633,0.6241977609799633,0.012876630660116238,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_pass_downs_delta,Mid-American,15,0.3809016855521953,0.3809016855521953,0.16129815068987938,0.08,True,positive,conf_game_1
spread,point_differential,off_epa_rush_delta,Mid-American,15,0.2070158172485685,0.2070158172485685,0.4591245256591706,0.08,True,positive,conf_game_1
spread,point_differential,off_epa_pass_delta,Mid-American,15,0.25145036890833555,0.25145036890833555,0.3659823573552693,0.08,True,positive,conf_game_1
spread,point_differential,off_explosive_rate_10_delta,Mid-American,15,0.2008456559343857,0.2008456559343857,0.4729092399483881,0.08,True,positive,conf_game_1
spread,point_differential,off_explosive_rate_20_delta,Mid-American,15,-0.16866918984513968,0.16866918984513968,0.5478987581724474,0.08,True,negative,conf_game_1
spread,point_differential,off_stuff_rate_delta,Mid-American,15,-0.010513563065568929,0.010513563065568929,0.9703359790353411,0.08,False,negative,conf_game_1
spread,point_differential,off_line_yards_per_rush_delta,Mid-American,15,0.1973164812562934,0.1973164812562934,0.4808826428881001,0.08,True,positive,conf_game_1
spread,point_differential,off_pts_per_opportunity_delta,Mid-American,15,0.06969034756228504,0.06969034756228504,0.8050685480718027,0.08,False,positive,conf_game_1
spread,point_differential,rush_rate_std_downs_delta,Mid-American,15,0.6330460354838563,0.6330460354838563,0.011304265192703179,0.08,True,positive,conf_game_1
spread,point_differential,rush_rate_pass_downs_delta,Mid-American,15,-0.0761261598164314,0.0761261598164314,0.7874312225254042,0.08,False,negative,conf_game_1
spread,point_differential,off_sack_rate_allowed_delta,Mid-American,15,-0.1574904632356587,0.1574904632356587,0.5750979338080187,0.08,True,negative,conf_game_1
spread,point_differential,def_success_rate_rush_allowed_delta,Mid-American,15,-0.654396153306097,0.654396153306097,0.008122270196460517,0.08,True,negative,conf_game_1
spread,point_differential,def_success_rate_pass_allowed_delta,Mid-American,15,-0.38838961802495103,0.38838961802495103,0.152538456392382,0.08,True,negative,conf_game_1
spread,point_differential,def_success_rate_std_downs_allowed_delta,Mid-American,15,-0.6241977609799633,0.6241977609799633,0.012876630660116238,0.08,True,negative,conf_game_1
spread,point_differential,def_epa_rush_allowed_delta,Mid-American,15,-0.2070158172485685,0.2070158172485685,0.4591245256591706,0.08,True,negative,conf_game_1
spread,point_differential,def_epa_pass_allowed_delta,Mid-American,15,-0.25145036890833555,0.25145036890833555,0.3659823573552693,0.08,True,negative,conf_game_1
spread,point_differential,def_stuff_rate_allowed_delta,Mid-American,15,0.010513563065568929,0.010513563065568929,0.9703359790353411,0.08,False,positive,conf_game_1
spread,point_differential,def_explosive_rate_10_allowed_delta,Mid-American,15,-0.2008456559343857,0.2008456559343857,0.4729092399483881,0.08,True,negative,conf_game_1
spread,point_differential,def_explosive_rate_20_allowed_delta,Mid-American,15,0.16866918984513968,0.16866918984513968,0.5478987581724474,0.08,True,positive,conf_game_1
spread,point_differential,def_pts_per_opportunity_allowed_delta,Mid-American,15,-0.06969034756228504,0.06969034756228504,0.8050685480718027,0.08,False,negative,conf_game_1
spread,point_differential,def_sack_rate_delta,Mid-American,15,0.1574904632356587,0.1574904632356587,0.5750979338080187,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_rush_delta,Mountain West,16,0.2075939246358193,0.2075939246358193,0.44042250308937075,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_pass_delta,Mountain West,16,0.5673998592089198,0.5673998592089198,0.021884958143342872,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_std_downs_delta,Mountain West,16,0.14738317252538302,0.14738317252538302,0.5859593872136186,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_pass_downs_delta,Mountain West,16,-0.065924306502678,0.065924306502678,0.8083387725058407,0.08,False,negative,conf_game_1
spread,point_differential,off_epa_rush_delta,Mountain West,16,0.008564562290784158,0.008564562290784158,0.9748871017066715,0.08,False,positive,conf_game_1
spread,point_differential,off_epa_pass_delta,Mountain West,16,0.5109934467020752,0.5109934467020752,0.043090332323330156,0.08,True,positive,conf_game_1
spread,point_differential,off_explosive_rate_10_delta,Mountain West,16,-0.03469787567653079,0.03469787567653079,0.8984889872170427,0.08,False,negative,conf_game_1
spread,point_differential,off_explosive_rate_20_delta,Mountain West,16,-0.3171667351406468,0.3171667351406468,0.23131833340065833,0.08,True,negative,conf_game_1
spread,point_differential,off_stuff_rate_delta,Mountain West,16,0.10035189331360929,0.10035189331360929,0.7115449998095553,0.08,True,positive,conf_game_1
spread,point_differential,off_line_yards_per_rush_delta,Mountain West,16,-0.1753637928141731,0.1753637928141731,0.5159384657881878,0.08,True,negative,conf_game_1
spread,point_differential,off_pts_per_opportunity_delta,Mountain West,16,0.07980837323948523,0.07980837323948523,0.7689057519873679,0.08,False,positive,conf_game_1
spread,point_differential,rush_rate_std_downs_delta,Mountain West,16,0.3171986887315966,0.3171986887315966,0.2312687337944124,0.08,True,positive,conf_game_1
spread,point_differential,rush_rate_pass_downs_delta,Mountain West,16,0.5617139592987883,0.5617139592987883,0.023552317073928214,0.08,True,positive,conf_game_1
spread,point_differential,off_sack_rate_allowed_delta,Mountain West,16,0.1505934081105822,0.1505934081105822,0.5777313292491161,0.08,True,positive,conf_game_1
spread,point_differential,def_success_rate_rush_allowed_delta,Mountain West,16,-0.2075939246358193,0.2075939246358193,0.44042250308937075,0.08,True,negative,conf_game_1
spread,point_differential,def_success_rate_pass_allowed_delta,Mountain West,16,-0.5673998592089198,0.5673998592089198,0.021884958143342872,0.08,True,negative,conf_game_1
spread,point_differential,def_success_rate_std_downs_allowed_delta,Mountain West,16,-0.14738317252538302,0.14738317252538302,0.5859593872136186,0.08,True,negative,conf_game_1
spread,point_differential,def_epa_rush_allowed_delta,Mountain West,16,-0.008564562290784158,0.008564562290784158,0.9748871017066715,0.08,False,negative,conf_game_1
spread,point_differential,def_epa_pass_allowed_delta,Mountain West,16,-0.5109934467020752,0.5109934467020752,0.043090332323330156,0.08,True,negative,conf_game_1
spread,point_differential,def_stuff_rate_allowed_delta,Mountain West,16,-0.10035189331360929,0.10035189331360929,0.7115449998095553,0.08,True,negative,conf_game_1
spread,point_differential,def_explosive_rate_10_allowed_delta,Mountain West,16,0.03469787567653079,0.03469787567653079,0.8984889872170427,0.08,False,positive,conf_game_1
spread,point_differential,def_explosive_rate_20_allowed_delta,Mountain West,16,0.3171667351406468,0.3171667351406468,0.23131833340065833,0.08,True,positive,conf_game_1
spread,point_differential,def_pts_per_opportunity_allowed_delta,Mountain West,16,-0.07980837323948523,0.07980837323948523,0.7689057519873679,0.08,False,negative,conf_game_1
spread,point_differential,def_sack_rate_delta,Mountain West,16,-0.1505934081105822,0.1505934081105822,0.5777313292491161,0.08,True,negative,conf_game_1
spread,point_differential,off_success_rate_rush_delta,Pac-12,14,-0.0211767378908857,0.0211767378908857,0.9427167325858199,0.08,False,negative,conf_game_1
spread,point_differential,off_success_rate_pass_delta,Pac-12,14,-0.20166045774704583,0.20166045774704583,0.48934505817726837,0.08,True,negative,conf_game_1
spread,point_differential,off_success_rate_std_downs_delta,Pac-12,14,-0.09185003525974009,0.09185003525974009,0.7548199726582936,0.08,True,negative,conf_game_1
spread,point_differential,off_success_rate_pass_downs_delta,Pac-12,14,0.02785567428262122,0.02785567428262122,0.9246912460854998,0.08,False,positive,conf_game_1
spread,point_differential,off_epa_rush_delta,Pac-12,14,0.02111138472947543,0.02111138472947543,0.9428932505254118,0.08,False,positive,conf_game_1
spread,point_differential,off_epa_pass_delta,Pac-12,14,0.13307019044166987,0.13307019044166987,0.6501830186279931,0.08,True,positive,conf_game_1
spread,point_differential,off_explosive_rate_10_delta,Pac-12,14,-0.12111312040887849,0.12111312040887849,0.6800186063947862,0.08,True,negative,conf_game_1
spread,point_differential,off_explosive_rate_20_delta,Pac-12,14,-0.16593931659639005,0.16593931659639005,0.5707444591492635,0.08,True,negative,conf_game_1
spread,point_differential,off_stuff_rate_delta,Pac-12,14,-0.025337036277761904,0.025337036277761904,0.9314851798715971,0.08,False,negative,conf_game_1
spread,point_differential,off_line_yards_per_rush_delta,Pac-12,14,-0.22122978339345867,0.22122978339345867,0.44720432454394865,0.08,True,negative,conf_game_1
spread,point_differential,off_pts_per_opportunity_delta,Pac-12,14,0.0988658169475457,0.0988658169475457,0.73667630027957,0.08,True,positive,conf_game_1
spread,point_differential,rush_rate_std_downs_delta,Pac-12,14,0.43848223798773645,0.43848223798773645,0.11679959371759245,0.08,True,positive,conf_game_1
spread,point_differential,rush_rate_pass_downs_delta,Pac-12,14,0.35375939510251997,0.35375939510251997,0.21466021059329396,0.08,True,positive,conf_game_1
spread,point_differential,off_sack_rate_allowed_delta,Pac-12,14,-0.15778887024591545,0.15778887024591545,0.5900647589029412,0.08,True,negative,conf_game_1
spread,point_differential,def_success_rate_rush_allowed_delta,Pac-12,14,0.0211767378908857,0.0211767378908857,0.9427167325858199,0.08,False,positive,conf_game_1
spread,point_differential,def_success_rate_pass_allowed_delta,Pac-12,14,0.20166045774704583,0.20166045774704583,0.48934505817726837,0.08,True,positive,conf_game_1
spread,point_differential,def_success_rate_std_downs_allowed_delta,Pac-12,14,0.09185003525974009,0.09185003525974009,0.7548199726582936,0.08,True,positive,conf_game_1
spread,point_differential,def_epa_rush_allowed_delta,Pac-12,14,-0.02111138472947543,0.02111138472947543,0.9428932505254118,0.08,False,negative,conf_game_1
spread,point_differential,def_epa_pass_allowed_delta,Pac-12,14,-0.13307019044166987,0.13307019044166987,0.6501830186279931,0.08,True,negative,conf_game_1
spread,point_differential,def_stuff_rate_allowed_delta,Pac-12,14,0.025337036277761904,0.025337036277761904,0.9314851798715971,0.08,False,positive,conf_game_1
spread,point_differential,def_explosive_rate_10_allowed_delta,Pac-12,14,0.12111312040887849,0.12111312040887849,0.6800186063947862,0.08,True,positive,conf_game_1
spread,point_differential,def_explosive_rate_20_allowed_delta,Pac-12,14,0.16593931659639005,0.16593931659639005,0.5707444591492635,0.08,True,positive,conf_game_1
spread,point_differential,def_pts_per_opportunity_allowed_delta,Pac-12,14,-0.0988658169475457,0.0988658169475457,0.73667630027957,0.08,True,negative,conf_game_1
spread,point_differential,def_sack_rate_delta,Pac-12,14,0.15778887024591545,0.15778887024591545,0.5900647589029412,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_rush_delta,SEC,23,-0.17253082731385533,0.17253082731385533,0.43115516891287303,0.08,True,negative,conf_game_1
spread,point_differential,off_success_rate_pass_delta,SEC,23,0.3608118403123072,0.3608118403123072,0.09075699033634323,0.08,True,positive,conf_game_1
spread,point_differential,off_success_rate_std_downs_delta,SEC,23,0.05866657511722076,0.05866657511722076,0.7903211463387041,0.08,False,positive,conf_game_1
spread,point_differential,off_success_rate_pass_downs_delta,SEC,23,-0.13907802648328588,0.13907802648328588,0.5268078107317647,0.08,True,negative,conf_game_1
spread,point_differential,off_epa_rush_delta,SEC,23,-0.3939575487639597,0.3939575487639597,0.06288145329474656,0.08,True,negative,conf_game_1
spread,point_differential,off_epa_pass_delta,SEC,23,0.36329786385624535,0.36329786385624535,0.0883928081365381,0.08,True,positive,conf_game_1
spread,point_differential,off_explosive_rate_10_delta,SEC,23,-0.15081999575881855,0.15081999575881855,0.49213538793172507,0.08,True,negative,conf_game_1
spread,point_differential,off_explosive_rate_20_delta,SEC,23,-0.19750324636582522,0.19750324636582522,0.36635911825435963,0.08,True,negative,conf_game_1
spread,point_differential,off_stuff_rate_delta,SEC,23,0.2717743025132803,0.2717743025132803,0.20967010755874788,0.08,True,positive,conf_game_1
spread,point_differential,off_line_yards_per_rush_delta,SEC,23,-0.2208239637794373,0.2208239637794373,0.31127692760098524,0.08,True,negative,conf_game_1
spread,point_differential,off_pts_per_opportunity_delta,SEC,23,0.23132204496157724,0.23132204496157724,0.2882337090385242,0.08,True,positive,conf_game_1
spread,point_differential,rush_rate_std_downs_delta,SEC,23,0.565471011574357,0.565471011574357,0.004923619384872346,0.08,True,positive,conf_game_1
spread,point_differential,rush_rate_pass_downs_delta,SEC,23,0.49256084320498295,0.49256084320498295,0.01694996724029791,0.08,True,positive,conf_game_1
spread,point_differential,off_sack_rate_allowed_delta,SEC,23,0.02640451933765331,0.02640451933765331,0.9048077561516721,0.08,False,positive,conf_game_1
spread,point_differential,def_success_rate_rush_allowed_delta,SEC,23,0.17253082731385533,0.17253082731385533,0.43115516891287303,0.08,True,positive,conf_game_1
spread,point_differential,def_success_rate_pass_allowed_delta,SEC,23,-0.3608118403123072,0.3608118403123072,0.09075699033634323,0.08,True,negative,conf_game_1
spread,point_differential,def_success_rate_std_downs_allowed_delta,SEC,23,-0.05866657511722076,0.05866657511722076,0.7903211463387041,0.08,False,negative,conf_game_1
spread,point_differential,def_epa_rush_allowed_delta,SEC,23,0.3939575487639597,0.3939575487639597,0.06288145329474656,0.08,True,positive,conf_game_1
spread,point_differential,def_epa_pass_allowed_delta,SEC,23,-0.36329786385624535,0.36329786385624535,0.0883928081365381,0.08,True,negative,conf_game_1
spread,point_differential,def_stuff_rate_allowed_delta,SEC,23,-0.2717743025132803,0.2717743025132803,0.20967010755874788,0.08,True,negative,conf_game_1
spread,point_differential,def_explosive_rate_10_allowed_delta,SEC,23,0.15081999575881855,0.15081999575881855,0.49213538793172507,0.08,True,positive,conf_game_1
